"weight"|"lat"|"lon"|"Location"|Create Date|Closed Date|Due Date|CaseType|Case Number         
1|29.68716388|-95.43901634|8807 LINKPASS, HOUSTON TX 77025|2017-09-11 11:56:34.220|2017-09-13 10:35:12.793|2017-09-15 11:56:33.000|Flooding|        101002744804
1|29.6871777|-95.46696127|5031 DARNELL, HOUSTON TX 77096|2017-09-12 08:35:24.657|2017-09-14 09:35:12.913|2017-09-16 08:35:24.000|Flooding|        101002746251
1|29.68724458|-95.5063698|7047 BISSONNET, HOUSTON TX 77074|2017-08-29 09:24:40.120|2017-08-31 07:35:17.220|2017-09-02 09:24:39.000|Flooding|        101002726056
1|29.68725331|-95.50183771|6221 CAREW, HOUSTON TX 77074|2017-08-27 14:11:47.277|2017-08-31 07:30:20.603|2017-08-31 14:11:47.000|Flooding|        101002723117
1|29.68728648|-95.43019708|3519 NORRIS, HOUSTON TX 77025|2017-08-27 18:04:35.590|2017-09-05 05:15:17.247|2017-08-31 18:04:35.000|Flooding|        101002723519
1|29.68729148|-95.43621783|8735 LINKTERRACE, HOUSTON TX 77025|2017-09-15 07:57:09.697|2017-09-20 06:35:10.120|2017-09-19 07:57:08.000|Flooding|        101002752884
1|29.68730057|-95.50251891|8501 BOB WHITE, HOUSTON TX 77074|2017-08-26 21:38:22.820|2017-08-30 13:00:13.823|2017-08-30 21:38:22.000|Flooding|        101002721371
1|29.6873696|-95.44304012|4045 LINKWOOD, HOUSTON TX 77025|2017-08-27 17:12:53.250|2017-09-05 08:40:13.823|2017-08-31 17:12:52.000|Flooding|        101002723448
1|29.68742565|-95.43900573|3831 LINKWOOD, HOUSTON TX 77025|2017-09-14 10:15:43.770|2017-09-18 10:50:13.233|2017-09-18 10:15:43.000|Flooding|        101002751329
1|29.68757227|-95.23652469|5551 ORIOLE, HOUSTON TX 77017|2017-08-31 08:12:35.450|2017-09-05 13:45:12.503|2017-09-04 08:12:35.000|Flooding|        101002728540
1|29.68766476|-95.4672183|5034 DARNELL, HOUSTON TX 77096|2017-09-08 14:18:55.570|2017-10-31 12:40:33.277|2017-09-12 14:18:55.000|Flooding|        101002741590
1|29.68768293|-95.43671979|8734 LINKTERRACE, HOUSTON TX 77025|2017-09-18 11:10:18.583|2017-09-20 06:40:13.030|2017-09-22 11:10:18.000|Flooding|        101002757280
1|29.68768964|-95.47216681|8522 FERRIS, HOUSTON TX 77096|2017-09-15 12:28:37.097|2017-09-19 11:15:09.647|2017-09-19 12:28:36.000|Flooding|        101002753569
1|29.6877412|-95.36197863|3938 FAULKNER, HOUSTON TX 77021|2017-09-15 12:49:57.603|2017-09-20 08:00:12.363|2017-09-19 12:49:57.000|Flooding|        101002753631
1|29.68782512|-95.24194044|1304 FOREST OAKS, HOUSTON TX 77017|2017-09-05 15:50:32.517|2017-09-08 08:50:13.340|2017-09-09 15:50:32.000|Flooding|        101002735811
1|29.68783361|-95.47253328|8511 MANHATTAN, HOUSTON TX 77096|2017-08-31 10:57:25.750|2017-09-06 08:05:14.033|2017-09-04 10:57:25.000|Flooding|        101002728885
1|29.68786674|-95.47159869|8519 FERRIS, HOUSTON TX 77096|2017-09-07 09:08:43.640|2017-09-11 10:10:10.180|2017-09-11 09:08:43.000|Flooding|        101002738806
1|29.6878843|-95.24102387|5410 PRIMROSE, HOUSTON TX 77017|2017-09-05 15:50:32.900|2017-09-07 13:20:13.107|2017-09-09 15:50:32.000|Flooding|        101002735812
1|29.68789333|-95.47215183|8518 FERRIS, HOUSTON TX 77096|2017-09-07 09:12:02.103|2017-09-11 10:10:09.530|2017-09-11 09:12:01.000|Flooding|        101002738816
1|29.68795399|-95.25134048|5130 BOSWORTH, HOUSTON TX 77017|2017-08-30 08:40:45.323|2017-09-05 09:05:12.273|2017-09-03 08:40:45.000|Flooding|        101002727124
1|29.68795399|-95.25134048|5130 BOSWORTH, HOUSTON TX 77017|2017-09-05 15:44:25.617|2017-09-07 06:25:07.780|2017-09-09 15:44:25.000|Flooding|        101002735793
1|29.68796658|-95.46988502|5131 CAREW, HOUSTON TX 77096|2017-09-20 10:50:47.910|2017-09-21 14:35:17.007|2017-09-24 10:50:47.000|Flooding|        101002762056
1|29.68804969|-95.43494243|8807 LINKMEADOW, HOUSTON TX 77025|2017-09-14 10:14:03.653|2017-09-18 10:50:13.460|2017-09-18 10:14:03.000|Flooding|        101002751323
1|29.68808473|-95.47159279|8515 FERRIS, HOUSTON TX 77096|2017-09-03 10:52:12.833|2017-09-06 10:50:12.960|2017-09-07 10:52:12.000|Flooding|        101002733003
1|29.6882326|-95.43557217|8802 LINKMEADOW, HOUSTON TX 77025|2017-09-28 12:22:33.623|2017-10-11 13:50:15.033|2017-10-02 12:22:33.000|Flooding|        101002774222
1|29.68825708|-95.25088841|5127 BOSWORTH, HOUSTON TX 77017|2017-08-30 12:23:15.547|2017-09-05 12:15:12.583|2017-09-03 12:23:15.000|Flooding|        101002727557
1|29.68825708|-95.25088841|5127 BOSWORTH, HOUSTON TX 77017|2017-09-05 15:46:28.090|2017-09-07 06:30:22.243|2017-09-09 15:46:27.000|Flooding|        101002735800
1|29.68829609|-95.47214607|8510 FERRIS, HOUSTON TX 77096|2017-08-30 17:02:21.970|2017-09-05 09:50:11.450|2017-09-03 17:02:21.000|Flooding|        101002728075
1|29.68838842|-95.43600933|8715 LINKTERRACE, HOUSTON TX 77025|2017-08-28 03:47:35.067|2017-09-05 07:35:11.793|2017-09-01 03:47:34.000|Flooding|        101002723922
1|29.68840715|-95.47298334|5206 CAREW, HOUSTON TX 77096|2017-09-16 17:28:59.183|2017-09-19 14:55:10.000|2017-09-20 17:28:58.000|Flooding|        101002755663
1|29.68847465|-95.29988433|7218 EPPES, HOUSTON TX 77087|2017-07-07 12:22:41.883|2017-07-10 16:20:03.717|2017-07-11 12:22:41.000|Flooding|        101002661544
1|29.68847465|-95.29988433|7218 EPPES, HOUSTON TX 77087|2017-07-08 18:51:41.873|2017-07-08 18:51:50.877|2017-07-12 18:51:41.000|Flooding|        101002662713
1|29.68847465|-95.29988433|7218 EPPES, HOUSTON TX 77087|2017-09-19 10:13:11.400|2017-09-25 09:25:36.973|2017-09-23 10:13:11.000|Flooding|        101002759599
1|29.68874307|-95.25107762|5119 BOSWORTH, HOUSTON TX 77017|2017-09-05 15:46:27.773|2017-09-07 06:30:22.203|2017-09-09 15:46:27.000|Flooding|        101002735799
1|29.68884364|-95.43495891|8715 LINKMEADOW, HOUSTON TX 77025|2017-09-11 16:13:35.483|2017-09-15 06:40:11.440|2017-09-15 16:13:35.000|Flooding|        101002745532
1|29.68894196|-95.60425571|Intersection 12700 BEECHNUT ST&8200 DAIRY ASHFORD RD|2017-08-08 12:27:40.283|2017-08-09 08:35:20.237|2017-08-12 12:27:39.000|Flooding|        101002699275
1|29.68904753|-95.43559444|8710 LINKMEADOW, HOUSTON TX 77025|2017-09-22 10:20:52.620|2017-09-26 12:30:09.647|2017-09-26 10:20:52.000|Flooding|        101002765814
1|29.68915347|-95.25110345|5111 BOSWORTH, HOUSTON TX 77017|2017-09-05 15:48:27.380|2017-09-07 06:35:13.077|2017-09-09 15:48:27.000|Flooding|        101002735805
1|29.68918964|-95.43023539|3518 DEAL, HOUSTON TX 77025|2017-09-07 08:59:00.100|2017-09-11 10:10:09.507|2017-09-11 08:58:59.000|Flooding|        101002738780
1|29.68919219|-95.43002873|3514 DEAL, HOUSTON TX 77025|2017-08-27 09:37:02.033|2017-09-04 13:55:11.807|2017-08-31 09:37:01.000|Flooding|        101002722507
1|29.68937616|-95.5004442|8303 ALBACORE, HOUSTON TX 77074|2017-08-26 22:10:45.350|2017-08-30 13:30:12.673|2017-08-30 22:10:45.000|Flooding|        101002721433
1|29.68937741|-95.23645942|1103 FLAGSTONE, HOUSTON TX 77017|2017-09-05 15:52:23.770|2017-09-08 07:35:13.870|2017-09-09 15:52:23.000|Flooding|        101002735818
1|29.68942611|-95.47812576|5330 BEECHNUT, HOUSTON TX 77096|2017-08-27 07:55:16.370|2017-09-07 15:55:18.893|2017-08-31 07:55:16.000|Flooding|        101002722266
1|29.68947218|-95.24108388|5410 WOODLARK, HOUSTON TX 77017|2017-09-05 15:58:27.320|2017-09-08 10:00:17.710|2017-09-09 15:58:27.000|Flooding|        101002735843
1|29.68947571|-95.43493051|8703 LINKMEADOW, HOUSTON TX 77025|2017-09-14 08:40:35.007|2017-09-18 10:25:14.730|2017-09-18 08:40:34.000|Flooding|        101002750998
1|29.68948983|-95.24124985|5406 WOODLARK, HOUSTON TX 77017|2017-09-05 15:56:30.727|2017-09-08 09:00:14.130|2017-09-09 15:56:30.000|Flooding|        101002735834
1|29.68952749|-95.46698604|5026 BEECHNUT, HOUSTON TX 77096|2017-09-01 09:32:01.833|2017-09-04 13:25:11.627|2017-09-05 09:32:00.000|Flooding|        101002730368
1|29.68953888|-95.50101301|8222 ALBACORE, HOUSTON TX 77074|2017-08-26 21:55:23.200|2017-08-31 07:20:16.340|2017-08-30 21:55:23.000|Flooding|        101002721401
1|29.68961581|-95.43618577|3714 LINKVIEW, HOUSTON TX 77025|2017-09-14 07:51:52.673|2017-09-18 10:25:13.267|2017-09-18 07:51:52.000|Flooding|        101002750864
1|29.68968029|-95.28535016|7734 GREENSTONE, HOUSTON TX 77087|2017-09-13 09:14:25.773|2017-09-15 15:10:12.330|2017-09-17 09:14:21.000|Flooding|        101002748926
1|29.68972675|-95.5004483|8217 ALBACORE, HOUSTON TX 77074|2017-01-18 21:42:53.810|2017-01-19 15:35:06.620|2017-01-22 21:42:53.000|Flooding|        101002465419
1|29.68972675|-95.5004483|8217 ALBACORE, HOUSTON TX 77074|2017-08-27 12:24:37.613|2017-08-31 07:30:19.950|2017-08-31 12:24:35.000|Flooding|        101002722907
1|29.68976588|-95.312767|Intersection 6400 LONG DR&4300 WESLOW ST|2017-03-01 21:30:19.487|2017-03-02 10:50:05.180|2017-03-05 21:30:19.000|Flooding|        101002518147
1|29.6897964|-95.43577262|3706 LINKVIEW, HOUSTON TX 77025|2017-09-14 08:40:04.760|2017-09-18 10:25:13.433|2017-09-18 08:40:04.000|Flooding|        101002750997
1|29.68982061|-95.36387593|3829 SOUTHLAWN, HOUSTON TX 77021|2017-08-27 02:14:20.807|2017-09-02 13:15:17.183|2017-08-31 02:14:20.000|Flooding|        101002721793
1|29.68986642|-95.36402867|3825 SOUTHLAWN, HOUSTON TX 77021|2017-08-27 08:33:55.903|2017-09-02 14:40:19.057|2017-08-31 08:33:55.000|Flooding|        101002722348
1|29.6898727|-95.23647159|1007 FLAGSTONE, HOUSTON TX 77017|2017-09-05 15:52:24.200|2017-09-08 07:35:13.910|2017-09-09 15:52:23.000|Flooding|        101002735819
1|29.68998392|-95.23768891|5526 SHAMROCK, HOUSTON TX 77017|2017-09-05 15:54:30.603|2017-09-08 07:55:14.137|2017-09-09 15:54:30.000|Flooding|        101002735825
1|29.69000264|-95.25019266|5007 MICHAEL, HOUSTON TX 77017|2017-09-05 15:48:34.243|2017-09-06 15:40:16.263|2017-09-09 15:48:34.000|Flooding|        101002735806
1|29.69000264|-95.25019266|5007 MICHAEL, HOUSTON TX 77017|2017-09-05 16:20:40.730|2017-09-05 16:21:16.720|2017-09-09 16:20:40.000|Flooding|        101002735945
1|29.69004577|-95.23647595|1003 FLAGSTONE, HOUSTON TX 77017|2017-09-05 15:54:30.217|2017-09-08 07:55:14.140|2017-09-09 15:54:30.000|Flooding|        101002735824
1|29.69011094|-95.43593601|3707 S BRAESWOOD, HOUSTON TX 77025|2017-08-27 15:37:32.167|2017-09-04 20:55:11.290|2017-08-31 15:37:31.000|Flooding|        101002723288
1|29.69020724|-95.50752277|7000 FONVILLA, HOUSTON TX 77074|2017-08-27 13:37:31.980|2017-08-27 14:00:11.100|2017-08-31 13:37:30.000|Flooding|        101002723047
1|29.69020724|-95.50752277|7000 FONVILLA, HOUSTON TX 77074|2017-08-27 13:46:56.647|2017-09-04 12:30:11.593|2017-08-31 13:46:56.000|Flooding|        101002723068
1|29.69042824|-95.23790355|5523 SHAMROCK, HOUSTON TX 77017|2017-09-05 15:56:33.150|2017-09-08 10:00:17.767|2017-09-09 15:56:33.000|Flooding|        101002735836
1|29.69046576|-95.34001869|5154 BALKIN, HOUSTON TX 77021|2017-09-01 09:04:33.850|2017-09-04 13:25:11.920|2017-09-05 09:04:33.000|Flooding|        101002730298
1|29.69047491|-95.49848667|6101 MAPLE, HOUSTON TX 77074|2017-08-31 12:58:05.010|2017-09-06 08:50:13.120|2017-09-04 12:58:04.000|Flooding|        101002729163
1|29.6904945|-95.49164479|5659 SYLMAR, HOUSTON TX 77081|2017-08-27 15:27:00.090|2017-09-04 14:40:11.363|2017-08-31 15:26:59.000|Flooding|        101002723266
1|29.69055482|-95.50320931|6733 SYLMAR, HOUSTON TX 77074|2017-08-27 09:40:50.240|2017-09-04 13:15:11.467|2017-08-31 09:40:49.000|Flooding|        101002722519
1|29.69065073|-95.56901552|10630 BEECHNUT, HOUSTON TX 77072|2017-06-16 23:58:56.617|2017-06-19 09:10:04.050|2017-06-20 23:58:56.000|Flooding|        101002639254
1|29.69065096|-95.27326572|8248 HARTFORD, HOUSTON TX 77017|2017-09-10 13:53:42.207|2017-09-12 08:20:09.800|2017-09-14 13:53:42.000|Flooding|        101002743720
1|29.690771|-95.50094598|Intersection 8200 ALBACORE DR&6700 BISSONNET ST|2017-08-21 10:51:39.933|2017-08-22 09:05:20.733|2017-08-25 10:51:39.000|Flooding|        101002713960
1|29.69085337|-95.50134715|6710 SYLMAR, HOUSTON TX 77074|2017-01-23 09:40:01.747|2017-01-23 10:05:03.353|2017-01-27 09:40:01.000|Flooding|        101002471731
1|29.69087623|-95.5921604|8011 BEECH COVE, HOUSTON TX 77072|2017-08-31 16:36:47.420|2017-09-06 10:55:13.233|2017-09-04 16:36:47.000|Flooding|        101002729652
1|29.69097363|-95.58251829|8011 BELLE PARK, HOUSTON TX 77072|2017-09-07 09:47:14.123|2017-09-11 10:10:10.180|2017-09-11 09:47:13.000|Flooding|        101002738914
1|29.69135676|-95.5020548|8118 ALBACORE, HOUSTON TX 77074|2017-08-21 14:03:25.100|2017-08-22 09:55:09.160|2017-08-25 14:03:24.000|Flooding|        101002714327
1|29.69146039|-95.50291295|8113 MCAVOY, HOUSTON TX 77074|2017-08-27 10:47:44.010|2017-09-04 13:00:10.897|2017-08-31 10:47:43.000|Flooding|        101002722728
1|29.69161917|-95.31756347|6316 LONG, HOUSTON TX 77087|2017-06-04 16:12:47.343|2017-06-06 06:10:04.043|2017-06-08 16:12:47.000|Flooding|        101002624063
1|29.69161968|-95.33478782|6139 CAVANAUGH, HOUSTON TX 77021|2017-09-15 09:05:04.707|2017-09-20 07:55:11.167|2017-09-19 09:05:04.000|Flooding|        101002753012
1|29.69164889|-95.34296999|5023 BALKIN, HOUSTON TX 77021|2017-09-14 19:50:59.950|2017-09-18 10:10:12.990|2017-09-18 19:50:59.000|Flooding|        101002752662
1|29.69169599|-95.50139872|8110 ALBACORE, HOUSTON TX 77074|2017-09-13 20:35:58.940|2017-09-15 07:55:21.480|2017-09-17 20:35:58.000|Flooding|        101002750651
1|29.69175054|-95.33435436|6120 BEEKMAN, HOUSTON TX 77021|2017-09-12 07:14:12.807|2017-09-14 15:10:15.087|2017-09-16 07:14:12.000|Flooding|        101002746074
1|29.69198127|-95.44121017|4022 N BRAESWOOD, HOUSTON TX 77025|2017-08-27 11:31:29.740|2017-09-05 08:20:12.397|2017-08-31 11:31:29.000|Flooding|        101002722813
1|29.69201207|-95.24762503|1303 OGILVIE, HOUSTON TX 77017|2017-09-05 16:00:34.510|2017-09-06 15:45:13.523|2017-09-09 16:00:34.000|Flooding|        101002735854
1|29.69211218|-95.44417497|4106 GAIRLOCH, HOUSTON TX 77025|2017-09-15 10:35:10.653|2017-09-20 07:55:11.373|2017-09-19 10:35:10.000|Flooding|        101002753251
1|29.69243181|-95.57917279|11311 SHARPCREST, HOUSTON TX 77072|2017-09-01 19:58:50.103|2017-09-11 12:35:14.387|2017-09-05 19:58:49.000|Flooding|        101002731670
1|29.69244267|-95.44461905|4115 FALKIRK, HOUSTON TX 77025|2017-08-28 15:28:48.230|2017-09-05 08:45:07.167|2017-09-01 15:28:47.000|Flooding|        101002725007
1|29.69244267|-95.44461905|4115 FALKIRK, HOUSTON TX 77025|2017-08-28 15:35:51.730|2017-08-28 15:38:06.210|2017-09-01 15:35:51.000|Flooding|        101002725021
1|29.69269494|-95.58253851|7835 BELLE PARK, HOUSTON TX 77072|2017-08-27 05:47:18.840|2017-09-01 14:50:20.663|2017-08-31 05:47:17.000|Flooding|        101002722070
1|29.6927356|-95.433472|Intersection 3700 N BRAESWOOD BLVD&8300 EDLOE ST&3500 GLEN A|2017-01-18 11:59:24.243|2017-01-18 19:45:05.513|2017-01-22 11:59:24.000|Flooding|        101002464129
1|29.69275226|-95.33950809|5142 PERRY, HOUSTON TX 77021|2017-08-31 08:28:21.360|2017-09-02 17:55:18.023|2017-09-04 08:28:21.000|Flooding|        101002728572
1|29.6928023|-95.33968338|5138 PERRY, HOUSTON TX 77021|2017-09-12 16:27:45.673|2017-09-19 09:10:35.080|2017-09-16 16:27:45.000|Flooding|        101002748057
1|29.69281148|-95.44034104|4002 FALKIRK, HOUSTON TX 77025|2017-09-17 21:02:35.423|2017-09-20 09:35:11.313|2017-09-21 21:02:35.000|Flooding|        101002756462
1|29.69296281|-95.43009198|3507 N BRAESWOOD, HOUSTON TX 77025|2017-09-06 06:48:22.197|2017-09-08 08:20:14.190|2017-09-10 06:48:22.000|Flooding|        101002736488
1|29.69297362|-95.44330161|4058 FALKIRK, HOUSTON TX 77025|2017-10-04 14:47:35.827|2017-10-11 15:25:17.103|2017-10-08 14:47:35.000|Flooding|        101002781548
1|29.69314537|-95.31066538|3907 WESLOW, HOUSTON TX 77087|2017-09-01 15:20:03.047|2017-09-06 11:15:17.710|2017-09-05 15:20:02.000|Flooding|        101002731202
1|29.69321937|-95.28352568|3301 AUBURN, HOUSTON TX 77017|2017-09-08 14:45:18.710|2017-09-11 10:40:08.943|2017-09-12 14:45:18.000|Flooding|        101002742149
1|29.69331945|-95.42252618|8115 GREENBUSH, HOUSTON TX 77025|2017-09-18 07:40:00.537|2017-09-20 10:00:16.803|2017-09-22 07:40:00.000|Flooding|        101002756602
1|29.69333317|-95.50160933|6710 LANGDON, HOUSTON TX 77074|2017-01-18 09:08:09.140|2017-01-18 12:55:04.997|2017-01-22 09:08:08.000|Flooding|        101002463591
1|29.69346581|-95.43198219|3615 TARTAN, HOUSTON TX 77025|2017-08-28 14:27:14.510|2017-09-05 08:40:13.613|2017-09-01 14:27:14.000|Flooding|        101002724868
1|29.69347963|-95.41456663|8001 MAIN, HOUSTON TX 77025|2017-04-11 17:48:25.040|2017-04-12 09:15:05.507|2017-04-15 17:48:24.000|Flooding|        101002565988
1|29.69351905|-95.43305155|3639 TARTAN, HOUSTON TX 77025|2017-08-27 15:43:52.857|2017-09-05 08:35:12.310|2017-08-31 15:43:41.000|Flooding|        101002723301
1|29.69368256|-95.43770577|3814 TARTAN, HOUSTON TX 77025|2017-09-20 07:59:40.227|2017-09-21 15:55:15.460|2017-09-24 07:59:39.000|Flooding|        101002761549
1|29.69369587|-95.50628748|7815 SANDPIPER, HOUSTON TX 77074|2017-01-18 08:04:10.310|2017-01-18 13:00:06.020|2017-01-22 08:04:09.000|Flooding|        101002463440
1|29.69371197|-95.43634694|3750 TARTAN, HOUSTON TX 77025|2017-09-02 05:29:10.463|2017-09-06 11:15:18.403|2017-09-06 05:29:10.000|Flooding|        101002731817
1|29.69375504|-95.42082583|8106 LORRIE, HOUSTON TX 77025|2017-09-11 12:16:44.600|2017-09-13 11:40:17.350|2017-09-15 12:16:44.000|Flooding|        101002744860
1|29.69376617|-95.44219109|4038 TARTAN, HOUSTON TX 77025|2017-08-27 16:34:28.593|2017-09-04 14:50:06.770|2017-08-31 16:34:28.000|Flooding|        101002723384
1|29.69376617|-95.44219109|4038 TARTAN, HOUSTON TX 77025|2017-09-02 09:57:42.757|2017-09-06 11:15:18.483|2017-09-06 09:57:42.000|Flooding|        101002732037
1|29.69379847|-95.44580499|4134 TARTAN, HOUSTON TX 77025|2017-09-19 14:21:35.003|2017-09-21 07:50:12.220|2017-09-23 14:21:34.000|Flooding|        101002760491
1|29.69381119|-95.44286291|4050 TARTAN, HOUSTON TX 77025|2017-09-02 09:08:51.200|2017-09-05 05:05:11.373|2017-09-06 09:08:50.000|Flooding|        101002731954
1|29.69382442|-95.44355526|4062 TARTAN, HOUSTON TX 77025|2017-09-13 08:47:22.943|2017-09-15 06:35:10.840|2017-09-17 08:47:22.000|Flooding|        101002748847
1|29.69382762|-95.44331498|4058 TARTAN, HOUSTON TX 77025|2017-08-27 20:24:24.397|2017-09-04 14:40:11.133|2017-08-31 20:24:24.000|Flooding|        101002723647
1|29.6938611|-95.43528033|3730 TARTAN, HOUSTON TX 77025|2017-09-11 17:39:28.730|2017-09-15 06:35:10.913|2017-09-15 17:39:28.000|Flooding|        101002745723
1|29.69389518|-95.42033018|8107 LORRIE, HOUSTON TX 77025|2017-09-28 16:00:42.350|2017-10-09 07:55:08.453|2017-10-02 16:00:42.000|Flooding|        101002774817
1|29.69390578|-95.42349303|3011 CONWAY, HOUSTON TX 77025|2017-09-14 14:21:44.203|2017-09-18 10:45:18.957|2017-09-18 14:21:43.000|Flooding|        101002752047
1|29.69401239|-95.52580833|7839 BARBERTON, HOUSTON TX 77036|2017-08-26 22:07:38.773|2017-09-05 12:05:11.980|2017-08-30 22:07:38.000|Flooding|        101002721426
1|29.69402991|-95.43722288|3803 DURNESS, HOUSTON TX 77025|2017-08-31 15:49:28.520|2017-09-06 10:50:13.267|2017-09-04 15:49:28.000|Flooding|        101002729521
1|29.6940522|-95.24465158|903 OGILVIE, HOUSTON TX 77017|2017-09-05 16:00:35.197|2017-09-06 16:05:13.073|2017-09-09 16:00:35.000|Flooding|        101002735855
1|29.69407852|-95.43280107|3634 TARTAN, HOUSTON TX 77025|2017-09-14 10:18:34.880|2017-09-18 10:50:13.180|2017-09-18 10:18:34.000|Flooding|        101002751341
1|29.69409116|-95.43371199|3702 TARTAN, HOUSTON TX 77025|2017-09-19 14:23:34.067|2017-09-21 07:50:12.110|2017-09-23 14:23:33.000|Flooding|        101002760505
1|29.69409578|-95.43327804|3642 TARTAN, HOUSTON TX 77025|2017-09-21 08:21:58.117|2017-09-26 10:00:04.250|2017-09-25 08:21:57.000|Flooding|        101002763632
1|29.694152|-95.4455409|4131 DURNESS, HOUSTON TX 77025|2017-09-19 14:04:14.490|2017-09-21 07:50:11.963|2017-09-23 14:04:14.000|Flooding|        101002760429
1|29.69459376|-95.30714489|6703 FAIRWAY, HOUSTON TX 77087|2017-08-28 03:20:43.257|2017-09-02 17:55:18.073|2017-09-01 03:20:43.000|Flooding|        101002723888
1|29.69464242|-95.42254693|8007 GREENBUSH, HOUSTON TX 77025|2017-08-31 14:25:04.873|2017-09-11 07:00:08.687|2017-09-04 14:25:04.000|Flooding|        101002729336
1|29.69468069|-95.23832142|303 FOREST OAKS, HOUSTON TX 77017|2017-09-05 08:54:42.247|2017-09-08 07:20:13.740|2017-09-09 08:54:42.000|Flooding|        101002734727
1|29.69472689|-95.3520293|6403 EASTWOOD, HOUSTON TX 77021|2017-06-05 22:18:36.147|2017-06-06 13:50:04.833|2017-06-09 22:18:36.000|Flooding|        101002625951
1|29.69472689|-95.3520293|6403 EASTWOOD, HOUSTON TX 77021|2017-08-27 10:01:10.047|2017-09-02 09:20:17.993|2017-08-31 10:01:09.000|Flooding|        101002722596
1|29.69472689|-95.3520293|6403 EASTWOOD, HOUSTON TX 77021|2017-08-28 03:21:29.693|2017-08-28 03:25:41.213|2017-09-01 03:21:29.000|Flooding|        101002723912
1|29.69473651|-95.43528612|3734 DURNESS, HOUSTON TX 77025|2017-08-27 15:57:55.833|2017-09-04 14:35:11.653|2017-08-31 15:57:55.000|Flooding|        101002723327
1|29.69474648|-95.42950042|3503 DURNESS, HOUSTON TX 77025|2017-09-05 20:26:26.983|2017-09-08 08:10:09.140|2017-09-09 20:26:26.000|Flooding|        101002736315
1|29.69477448|-95.42303859|8000 GREENBUSH, HOUSTON TX 77025|2017-08-30 09:18:19.290|2017-09-05 09:05:12.943|2017-09-03 09:18:19.000|Flooding|        101002727171
1|29.69477448|-95.42303859|8000 GREENBUSH, HOUSTON TX 77025|2017-09-12 10:08:52.977|2017-09-15 06:20:12.653|2017-09-16 10:08:52.000|Flooding|        101002746589
